"","Sample.No.","Sample.Code","Length","Mid.1","Mid.2","Volume","OvalityPct","Ovality"
"1992",81,"81WX084732483004",3.12,29.1,27.8,0.198,"4.70%",4.7
"1993",81,"81WX084732483004",3.07,21.8,22,0.116,"0.90%",0.9
"1994",81,"81WX084732483004",3.03,19.1,17.7,0.081,"7.90%",7.9
"1995",81,"81WX084732483004",3.09,21.4,20.4,0.106,"4.90%",4.9
"1996",81,"81WX084732483004",3.13,22.1,22.9,0.124,"3.60%",3.6
"1997",81,"81WX084732483004",3.1,17.9,18,0.078,"0.60%",0.6
"1998",81,"81WX084732483004",3.13,21.3,21,0.11,"1.40%",1.4
"1999",81,"81WX084732483004",3.1,19.9,18.7,0.091,"6.40%",6.4
"2000",81,"81WX084732483004",3.13,18.5,19.8,0.09,"7.00%",7
"2001",81,"81WX084732483004",3.1,19.6,19.9,0.095,"1.50%",1.5
"2002",81,"81WX084732483004",3.1,21.5,21.3,0.112,"0.90%",0.9
"2003",81,"81WX084732483004",3.12,19.1,18.7,0.088,"2.10%",2.1
"2004",81,"81WX084732483004",3.01,16.4,15.8,0.061,"3.80%",3.8
"2005",81,"81WX084732483004",3.12,18.1,17.4,0.077,"4.00%",4
"2006",81,"81WX084732483004",3.1,19.5,19.1,0.091,"2.10%",2.1
"2007",81,"81WX084732483004",3.13,22.6,23,0.128,"1.80%",1.8
"2008",81,"81WX084732483004",3.12,20.3,20.9,0.104,"3.00%",3
"2009",81,"81WX084732483004",3.07,19.5,18.7,0.088,"4.30%",4.3
"2010",81,"81WX084732483004",3.11,21.8,21.3,0.113,"2.30%",2.3
"2011",81,"81WX084732483004",3.14,22.2,21.3,0.117,"4.20%",4.2
"2012",81,"81WX084732483004",3.11,18.6,19.1,0.087,"2.70%",2.7
"2013",82,"82LS16400352483177",4.86,27.9,25.2,0.269,"10.70%",10.7
"2014",82,"82LS16400352483177",4.92,18.5,18,0.129,"2.80%",2.8
"2015",82,"82LS16400352483177",4.79,20.3,19.7,0.15,"3.00%",3
"2016",82,"82LS16400352483177",4.9,32.6,29.2,0.367,"11.60%",11.6
"2017",82,"82LS16400352483177",4.92,18.5,18,0.129,"2.80%",2.8
"2018",82,"82LS16400352483177",4.79,20.3,19.7,0.15,"3.00%",3
"2019",82,"82LS16400352483177",4.9,32.6,29.2,0.367,"11.60%",11.6
"2020",82,"82LS16400352483177",4.93,20.4,18.6,0.147,"9.70%",9.7
"2021",82,"82LS16400352483177",4.89,23.7,22.2,0.202,"6.80%",6.8
"2022",82,"82LS16400352483177",4.93,15.7,15.8,0.096,"0.60%",0.6
"2023",82,"82LS16400352483177",4.92,21.5,23.1,0.192,"7.40%",7.4
"2024",82,"82LS16400352483177",4.89,32.1,32,0.395,"0.30%",0.3
"2025",82,"82LS16400352483177",4.91,15,16.1,0.093,"7.30%",7.3
"2026",82,"82LS16400352483177",4.89,36.1,36.1,0.501,"0.00%",0
"2027",82,"82LS16400352483177",4.88,27.8,25,0.267,"11.20%",11.2
"2028",82,"82LS16400352483177",4.92,20.1,19.2,0.149,"4.70%",4.7
"2029",82,"82LS16400352483177",4.88,31.8,30.1,0.367,"5.60%",5.6
"2030",82,"82LS16400352483177",4.9,15.9,16.3,0.1,"2.50%",2.5
"2031",82,"82LS16400352483177",4.89,22.8,23,0.201,"0.90%",0.9
"2032",82,"82LS16400352483177",4.9,38.3,38.2,0.563,"0.30%",0.3
"2033",82,"82LS16400352483177",4.89,32.1,32,0.395,"0.30%",0.3
"2034",82,"82LS16400352483177",4.91,15,16.1,0.093,"7.30%",7.3
"2035",82,"82LS16400352483177",4.89,36.1,36.1,0.501,"0.00%",0
"2036",82,"82LS16400352483177",4.88,27.8,25,0.267,"11.20%",11.2
"2037",82,"82LS16400352483177",4.92,20.1,19.2,0.149,"4.70%",4.7
"2038",82,"82LS16400352483177",4.88,31.8,30.1,0.367,"5.60%",5.6
"2039",82,"82LS16400352483177",4.9,15.9,16.3,0.1,"2.50%",2.5
"2040",82,"82LS16400352483177",4.89,22.8,23,0.201,"0.90%",0.9
"2041",82,"82LS16400352483177",4.9,38.3,38.2,0.563,"0.30%",0.3
"2042",82,"82LS16400352483177",4.94,19.2,18.1,0.135,"6.10%",6.1
"2043",82,"82LS16400352483177",4.92,17.4,17.7,0.119,"1.70%",1.7
"2044",82,"82LS16400352483177",4.89,19.7,17.9,0.136,"10.10%",10.1
"2045",82,"82LS16400352483177",4.91,18.3,18.1,0.128,"1.10%",1.1
"2046",82,"82LS16400352483177",4.89,33.8,33.3,0.432,"1.50%",1.5
"2047",82,"82LS16400352483177",4.9,16.8,16.3,0.105,"3.10%",3.1
"2048",82,"82LS16400352483177",4.9,21.9,20.3,0.171,"7.90%",7.9
"2049",82,"82LS16400352483177",4.9,16.8,16.3,0.105,"3.10%",3.1
"2050",82,"82LS16400352483177",4.9,21.9,20.3,0.171,"7.90%",7.9
"2051",83,"83LS17400252483233",4.88,33.5,32.8,0.421,"2.10%",2.1
"2052",83,"83LS17400252483233",4.89,24.5,22.9,0.216,"7.00%",7
"2053",83,"83LS17400252483233",4.86,31.3,31.3,0.374,"0.00%",0
"2054",83,"83LS17400252483233",4.9,26.1,25.4,0.255,"2.80%",2.8
"2055",83,"83LS17400252483233",4.93,31.3,28.5,0.346,"9.80%",9.8
"2056",83,"83LS17400252483233",4.91,17.3,17.3,0.115,"0.00%",0
"2057",83,"83LS17400252483233",4.91,30,28.5,0.33,"5.30%",5.3
"2058",83,"83LS17400252483233",4.91,18,18.4,0.128,"2.20%",2.2
"2059",83,"83LS17400252483233",4.93,22.4,22.3,0.193,"0.40%",0.4
"2060",83,"83LS17400252483233",4.9,29.6,29.3,0.334,"1.00%",1
"2061",83,"83LS17400252483233",4.9,18.5,18.3,0.13,"1.10%",1.1
"2062",83,"83LS17400252483233",4.88,23.7,23.9,0.217,"0.80%",0.8
"2063",83,"83LS17400252483233",4.92,20.2,18.7,0.146,"8.00%",8
"2064",83,"83LS17400252483233",4.91,18.1,16,0.112,"13.10%",13.1
"2065",83,"83LS17400252483233",4.88,33.5,32.8,0.421,"2.10%",2.1
"2066",83,"83LS17400252483233",4.89,24.5,22.9,0.216,"7.00%",7
"2067",83,"83LS17400252483233",4.86,31.3,31.3,0.374,"0.00%",0
"2068",83,"83LS17400252483233",4.9,26.1,25.4,0.255,"2.80%",2.8
"2069",83,"83LS17400252483233",4.93,31.3,28.5,0.346,"9.80%",9.8
"2070",83,"83LS17400252483233",4.91,17.3,17.3,0.115,"0.00%",0
"2071",83,"83LS17400252483233",4.91,30,28.5,0.33,"5.30%",5.3
"2072",83,"83LS17400252483233",4.91,18,18.4,0.128,"2.20%",2.2
"2073",83,"83LS17400252483233",4.93,22.4,22.3,0.193,"0.40%",0.4
"2074",83,"83LS17400252483233",4.9,29.6,29.3,0.334,"1.00%",1
"2075",83,"83LS17400252483233",4.9,18.5,18.3,0.13,"1.10%",1.1
"2076",83,"83LS17400252483233",4.88,23.7,23.9,0.217,"0.80%",0.8
"2077",83,"83LS17400252483233",4.92,20.2,18.7,0.146,"8.00%",8
"2078",83,"83LS17400252483233",4.91,18.1,16,0.112,"13.10%",13.1
"2079",83,"83LS17400252483233",4.89,18.7,17.7,0.127,"5.60%",5.6
"2080",83,"83LS17400252483233",4.91,23.7,22.4,0.205,"5.80%",5.8
"2081",83,"83LS17400252483233",4.89,17.6,17.5,0.118,"0.60%",0.6
"2082",83,"83LS17400252483233",4.93,21.1,19.1,0.156,"10.50%",10.5
"2083",83,"83LS17400252483233",4.89,25.9,23.8,0.237,"8.80%",8.8
"2084",83,"83LS17400252483233",4.95,21.3,20.2,0.167,"5.40%",5.4
"2085",83,"83LS17400252483233",4.9,25.5,25.4,0.249,"0.40%",0.4
"2086",83,"83LS17400252483233",4.92,17.3,16.5,0.11,"4.80%",4.8
"2087",83,"83LS17400252483233",4.89,35.4,34.1,0.464,"3.80%",3.8
"2088",83,"83LS17400252483233",4.89,23,21.1,0.187,"9.00%",9
"2089",83,"83LS17400252483233",4.89,20.3,20.1,0.157,"1.00%",1
"2090",83,"83LS17400252483233",4.85,32,28,0.343,"14.30%",14.3
"2091",83,"83LS17400252483233",4.89,22.8,22.7,0.199,"0.40%",0.4
"2092",83,"83LS17400252483233",4.88,25.1,26.1,0.251,"4.00%",4
"2093",83,"83LS17400252483233",4.9,25.5,25.4,0.249,"0.40%",0.4
"2094",83,"83LS17400252483233",4.92,17.3,16.5,0.11,"4.80%",4.8
"2095",83,"83LS17400252483233",4.89,35.4,34.1,0.464,"3.80%",3.8
"2096",83,"83LS17400252483233",4.89,23,21.1,0.187,"9.00%",9
"2097",83,"83LS17400252483233",4.89,20.3,20.1,0.157,"1.00%",1
"2098",83,"83LS17400252483233",4.85,32,28,0.343,"14.30%",14.3
"2099",83,"83LS17400252483233",4.89,22.8,22.7,0.199,"0.40%",0.4
"2100",83,"83LS17400252483233",4.88,25.1,26.1,0.251,"4.00%",4
"2101",84,"84WD06400642483246",4.9,37.9,38,0.554,"0.30%",0.3
"2102",84,"84WD06400642483246",4.9,32.8,31.4,0.397,"4.50%",4.5
"2103",84,"84WD06400642483246",4.9,33.5,34.6,0.446,"3.30%",3.3
"2104",84,"84WD06400642483246",4.9,37.9,38,0.554,"0.30%",0.3
"2105",84,"84WD06400642483246",4.9,32.8,31.4,0.397,"4.50%",4.5
"2106",84,"84WD06400642483246",4.9,33.5,34.6,0.446,"3.30%",3.3
"2107",84,"84WD06400642483246",4.91,35.8,35.4,0.489,"1.10%",1.1
"2108",84,"84WD06400642483246",4.92,24.9,25.8,0.248,"3.60%",3.6
"2109",84,"84WD06400642483246",4.92,30.9,29.4,0.351,"5.10%",5.1
"2110",84,"84WD06400642483246",4.91,27.8,26.3,0.282,"5.70%",5.7
"2111",84,"84WD06400642483246",4.93,24.3,23.5,0.221,"3.40%",3.4
"2112",84,"84WD06400642483246",4.91,30.5,30.7,0.361,"0.70%",0.7
"2113",84,"84WD06400642483246",4.93,28.2,29.8,0.326,"5.70%",5.7
"2114",84,"84WD06400642483246",4.92,39.1,40,0.604,"2.30%",2.3
"2115",84,"84WD06400642483246",4.92,25,24.2,0.234,"3.30%",3.3
"2116",84,"84WD06400642483246",4.91,26.7,26.1,0.269,"2.30%",2.3
"2117",84,"84WD06400642483246",4.89,29.4,29.2,0.33,"0.70%",0.7
"2118",84,"84WD06400642483246",4.91,25.2,25.4,0.247,"0.80%",0.8
"2119",84,"84WD06400642483246",4.89,24.7,24.2,0.23,"2.10%",2.1
"2120",84,"84WD06400642483246",4.92,39.1,40,0.604,"2.30%",2.3
"2121",84,"84WD06400642483246",4.92,25,24.2,0.234,"3.30%",3.3
"2122",84,"84WD06400642483246",4.91,26.7,26.1,0.269,"2.30%",2.3
"2123",84,"84WD06400642483246",4.89,29.4,29.2,0.33,"0.70%",0.7
"2124",84,"84WD06400642483246",4.91,25.2,25.4,0.247,"0.80%",0.8
"2125",84,"84WD06400642483246",4.89,24.7,24.2,0.23,"2.10%",2.1
"2126",84,"84WD06400642483246",4.92,34.3,33.9,0.449,"1.20%",1.2
"2127",84,"84WD06400642483246",4.94,28.1,27.3,0.298,"2.90%",2.9
"2128",84,"84WD06400642483246",4.91,25.4,25.8,0.253,"1.60%",1.6
"2129",84,"84WD06400642483246",4.91,32.4,31.7,0.396,"2.20%",2.2
"2130",84,"84WD06400642483246",4.94,23.8,23.1,0.213,"3.00%",3
"2131",84,"84WD06400642483246",4.9,32.8,32.6,0.412,"0.60%",0.6
"2132",84,"84WD06400642483246",4.89,34.9,33,0.443,"5.80%",5.8
"2133",84,"84WD06400642483246",4.9,29.6,29.8,0.339,"0.70%",0.7
"2134",84,"84WD06400642483246",4.9,32.8,32.6,0.412,"0.60%",0.6
"2135",84,"84WD06400642483246",4.89,34.9,33,0.443,"5.80%",5.8
"2136",84,"84WD06400642483246",4.9,29.6,29.8,0.339,"0.70%",0.7
"2137",84,"84WD06400642483246",4.92,32.7,31.8,0.402,"2.80%",2.8
"2138",85,"85KK04400752483475",4.64,38.6,36.7,0.517,"5.20%",5.2
"2139",85,"85KK04400752483475",4.89,24.2,22.9,0.213,"5.70%",5.7
"2140",85,"85KK04400752483475",4.59,38.4,36.6,0.507,"4.90%",4.9
"2141",85,"85KK04400752483475",5.48,20.7,20.5,0.183,"1.00%",1
"2142",85,"85KK04400752483475",4.63,33.4,32.9,0.4,"1.50%",1.5
"2143",85,"85KK04400752483475",4.61,35,36.1,0.458,"3.10%",3.1
"2144",85,"85KK04400752483475",4.63,33.4,32.9,0.4,"1.50%",1.5
"2145",85,"85KK04400752483475",4.61,35,36.1,0.458,"3.10%",3.1
"2146",85,"85KK04400752483475",4.66,34.1,32.6,0.407,"4.60%",4.6
"2147",85,"85KK04400752483475",4.61,35.1,34.1,0.433,"2.90%",2.9
"2148",85,"85KK04400752483475",4.63,36.7,36.1,0.482,"1.70%",1.7
"2149",85,"85KK04400752483475",4.64,33.9,32.7,0.404,"3.70%",3.7
"2150",85,"85KK04400752483475",4.64,36.8,35.1,0.471,"4.80%",4.8
"2151",85,"85KK04400752483475",4.59,37,34.3,0.458,"7.90%",7.9
"2152",85,"85KK04400752483475",4.6,33.2,32.7,0.392,"1.50%",1.5
"2153",85,"85KK04400752483475",4.62,34.2,34,0.422,"0.60%",0.6
"2154",85,"85KK04400752483475",5.49,21.5,22,0.204,"2.30%",2.3
"2155",85,"85KK04400752483475",4.63,34,32.5,0.402,"4.60%",4.6
"2156",85,"85KK04400752483475",5.5,20.4,19.5,0.172,"4.60%",4.6
"2157",85,"85KK04400752483475",5.54,24.9,25.1,0.272,"0.80%",0.8
"2158",85,"85KK04400752483475",4.6,33.4,32.2,0.389,"3.70%",3.7
"2159",85,"85KK04400752483475",4.61,34.6,35.1,0.44,"1.40%",1.4
"2160",85,"85KK04400752483475",4.6,33.2,31,0.372,"7.10%",7.1
"2161",85,"85KK04400752483475",4.59,37,34.3,0.458,"7.90%",7.9
"2162",85,"85KK04400752483475",4.6,33.2,32.7,0.392,"1.50%",1.5
"2163",85,"85KK04400752483475",4.62,34.2,34,0.422,"0.60%",0.6
"2164",85,"85KK04400752483475",5.49,21.5,22,0.204,"2.30%",2.3
"2165",85,"85KK04400752483475",4.63,34,32.5,0.402,"4.60%",4.6
"2166",85,"85KK04400752483475",5.5,20.4,19.5,0.172,"4.60%",4.6
"2167",85,"85KK04400752483475",5.54,24.9,25.1,0.272,"0.80%",0.8
"2168",85,"85KK04400752483475",4.6,33.4,32.2,0.389,"3.70%",3.7
"2169",85,"85KK04400752483475",4.61,34.6,35.1,0.44,"1.40%",1.4
"2170",85,"85KK04400752483475",4.6,33.2,31,0.372,"7.10%",7.1
"2171",86,"86LS15400252483427",4.88,28.9,28.5,0.316,"1.40%",1.4
"2172",86,"86LS15400252483427",5.59,26.5,27.1,0.315,"2.30%",2.3
"2173",86,"86LS15400252483427",5.46,43.3,42.3,0.786,"2.40%",2.4
"2174",86,"86LS15400252483427",5.51,24.8,24.4,0.262,"1.60%",1.6
"2175",86,"86LS15400252483427",5.49,33.5,32.7,0.472,"2.40%",2.4
"2176",86,"86LS15400252483427",5.49,19.3,19.6,0.163,"1.60%",1.6
"2177",86,"86LS15400252483427",5.52,32.4,32.7,0.459,"0.90%",0.9
"2179",86,"86LS15400252483427",5.5,27,26.3,0.307,"2.70%",2.7
"2180",86,"86LS15400252483427",5.51,22.9,21.9,0.217,"4.60%",4.6
"2181",86,"86LS15400252483427",5.52,43.2,42.9,0.803,"0.70%",0.7
"2182",86,"86LS15400252483427",5.53,27.4,27.5,0.327,"0.40%",0.4
"2183",86,"86LS15400252483427",5.51,23.5,21.4,0.218,"9.80%",9.8
"2184",86,"86LS15400252483427",5.54,23.1,22.7,0.228,"1.80%",1.8
"2185",86,"86LS15400252483427",5.53,19.1,19,0.158,"0.50%",0.5
"2186",86,"86LS15400252483427",4.92,18.2,18.2,0.128,"0.00%",0
"2187",86,"86LS15400252483427",5.52,22.5,21.2,0.207,"6.10%",6.1
"2188",86,"86LS15400252483427",5.54,18.6,18.6,0.151,"0.00%",0
"2189",86,"86LS15400252483427",5.51,25.9,25,0.28,"3.60%",3.6
"2190",86,"86LS15400252483427",5.53,19.1,19,0.158,"0.50%",0.5
"2191",86,"86LS15400252483427",4.92,18.2,18.2,0.128,"0.00%",0
"2192",86,"86LS15400252483427",5.52,22.5,21.2,0.207,"6.10%",6.1
"2193",86,"86LS15400252483427",5.54,18.6,18.6,0.151,"0.00%",0
"2194",86,"86LS15400252483427",5.51,25.9,25,0.28,"3.60%",3.6
"2195",86,"86LS15400252483427",5.52,27.8,25.9,0.313,"7.30%",7.3
"2196",86,"86LS15400252483427",5.52,22.5,23.2,0.226,"3.10%",3.1
"2197",86,"86LS15400252483427",5.49,27.1,26.3,0.307,"3.00%",3
"2198",86,"86LS15400252483427",5.51,20.3,20.3,0.178,"0.00%",0
"2200",86,"86LS15400252483427",5.52,27.1,26.4,0.31,"2.70%",2.7
"2201",86,"86LS15400252483427",5.52,16.9,17.3,0.127,"2.40%",2.4
"2202",86,"86LS15400252483427",5.55,20.3,19.7,0.174,"3.00%",3
"2203",86,"86LS15400252483427",5.52,23.8,23.5,0.242,"1.30%",1.3
"2204",86,"86LS15400252483427",5.51,18.5,18.4,0.147,"0.50%",0.5
"2205",86,"86LS15400252483427",5.49,33.5,33.4,0.482,"0.30%",0.3
"2206",87,"87GY11400152483623",4.91,25.2,25.2,0.245,"0.00%",0
"2207",87,"87GY11400152483623",4.93,16,15.3,0.095,"4.60%",4.6
"2208",87,"87GY11400152483623",5.01,27.2,26.9,0.288,"1.10%",1.1
"2209",87,"87GY11400152483623",4.9,29.3,30.5,0.344,"4.10%",4.1
"2210",87,"87GY11400152483623",4.87,28.7,29,0.318,"1.00%",1
"2211",87,"87GY11400152483623",4.92,21.6,22.8,0.19,"5.60%",5.6
"2212",87,"87GY11400152483623",4.88,21.3,22,0.18,"3.30%",3.3
"2213",87,"87GY11400152483623",4.91,25.2,25.2,0.245,"0.00%",0
"2214",87,"87GY11400152483623",4.93,16,15.3,0.095,"4.60%",4.6
"2215",87,"87GY11400152483623",5.01,27.2,26.9,0.288,"1.10%",1.1
"2216",87,"87GY11400152483623",4.9,29.3,30.5,0.344,"4.10%",4.1
"2217",87,"87GY11400152483623",4.87,28.7,29,0.318,"1.00%",1
"2218",87,"87GY11400152483623",4.92,21.6,22.8,0.19,"5.60%",5.6
"2219",87,"87GY11400152483623",4.88,21.3,22,0.18,"3.30%",3.3
"2220",87,"87GY11400152483623",4.94,20.9,20.5,0.166,"2.00%",2
"2221",87,"87GY11400152483623",4.92,19.2,18.7,0.139,"2.70%",2.7
"2222",87,"87GY11400152483623",4.92,22.8,22.3,0.196,"2.20%",2.2
"2223",87,"87GY11400152483623",4.91,22.2,22.3,0.191,"0.50%",0.5
"2224",87,"87GY11400152483623",4.92,18.8,17.7,0.129,"6.20%",6.2
"2225",87,"87GY11400152483623",4.93,27.5,26.8,0.285,"2.60%",2.6
"2226",87,"87GY11400152483623",4.9,23.8,22.5,0.206,"5.80%",5.8
"2227",87,"87GY11400152483623",4.91,19.9,17.8,0.137,"11.80%",11.8
"2228",87,"87GY11400152483623",4.92,19.6,18.9,0.143,"3.70%",3.7
"2229",87,"87GY11400152483623",4.9,26.3,25,0.253,"5.20%",5.2
"2230",87,"87GY11400152483623",4.91,17.4,17.5,0.117,"0.60%",0.6
"2231",87,"87GY11400152483623",4.92,29.7,26,0.3,"14.20%",14.2
"2232",87,"87GY11400152483623",4.89,27.6,28.3,0.3,"2.50%",2.5
"2233",87,"87GY11400152483623",4.9,23.8,22.5,0.206,"5.80%",5.8
"2234",87,"87GY11400152483623",4.91,19.9,17.8,0.137,"11.80%",11.8
"2235",87,"87GY11400152483623",4.92,19.6,18.9,0.143,"3.70%",3.7
"2236",87,"87GY11400152483623",4.9,26.3,25,0.253,"5.20%",5.2
"2237",87,"87GY11400152483623",4.91,17.4,17.5,0.117,"0.60%",0.6
"2238",87,"87GY11400152483623",4.92,29.7,26,0.3,"14.20%",14.2
"2239",87,"87GY11400152483623",4.89,27.6,28.3,0.3,"2.50%",2.5
"2240",87,"87GY11400152483623",4.88,21.6,22.2,0.184,"2.80%",2.8
"2241",87,"87GY11400152483623",4.91,16.8,16.1,0.104,"4.30%",4.3
"2242",87,"87GY11400152483623",4.91,20.1,19.9,0.154,"1.00%",1
"2243",87,"87GY11400152483623",4.94,24.4,23.7,0.224,"3.00%",3
"2244",87,"87GY11400152483623",4.91,17.7,16.9,0.115,"4.70%",4.7
"2245",87,"87GY11400152483623",4.88,16.9,17.6,0.114,"4.10%",4.1
"2246",87,"87GY11400152483623",4.89,23.9,22.5,0.207,"6.20%",6.2
"2247",87,"87GY11400152483623",4.9,19.1,19.6,0.144,"2.60%",2.6
"2248",87,"87GY11400152483623",4.89,31.2,29.9,0.358,"4.30%",4.3
"2249",87,"87GY11400152483623",4.94,24.1,23.8,0.223,"1.30%",1.3
"2250",87,"87GY11400152483623",4.93,27.6,25.3,0.271,"9.10%",9.1
"2251",87,"87GY11400152483623",4.9,28.1,25.5,0.276,"10.20%",10.2
"2252",87,"87GY11400152483623",4.9,19.1,19.6,0.144,"2.60%",2.6
"2253",87,"87GY11400152483623",4.89,31.2,29.9,0.358,"4.30%",4.3
"2254",87,"87GY11400152483623",4.94,24.1,23.8,0.223,"1.30%",1.3
"2255",87,"87GY11400152483623",4.93,27.6,25.3,0.271,"9.10%",9.1
"2256",87,"87GY11400152483623",4.9,28.1,25.5,0.276,"10.20%",10.2
"2257",88,"88KK01400342483638",4.9,21.7,20.3,0.17,"6.90%",6.9
"2258",88,"88KK01400342483638",4.93,32.3,33.1,0.414,"2.50%",2.5
"2259",88,"88KK01400342483638",4.88,25.3,24.2,0.235,"4.50%",4.5
"2260",88,"88KK01400342483638",4.93,31.5,29.8,0.364,"5.70%",5.7
"2261",88,"88KK01400342483638",4.9,33.9,30.9,0.404,"9.70%",9.7
"2262",88,"88KK01400342483638",4.86,35.3,35.1,0.473,"0.60%",0.6
"2263",88,"88KK01400342483638",4.95,25.8,25.7,0.258,"0.40%",0.4
"2264",88,"88KK01400342483638",4.9,29.3,26.8,0.303,"9.30%",9.3
"2265",88,"88KK01400342483638",4.93,26.9,28.8,0.3,"7.10%",7.1
"2266",88,"88KK01400342483638",4.9,21.7,20.3,0.17,"6.90%",6.9
"2267",88,"88KK01400342483638",4.93,32.3,33.1,0.414,"2.50%",2.5
"2268",88,"88KK01400342483638",4.88,25.3,24.2,0.235,"4.50%",4.5
"2269",88,"88KK01400342483638",4.93,31.5,29.8,0.364,"5.70%",5.7
"2270",88,"88KK01400342483638",4.9,33.9,30.9,0.404,"9.70%",9.7
"2271",88,"88KK01400342483638",4.86,35.3,35.1,0.473,"0.60%",0.6
"2272",88,"88KK01400342483638",4.95,25.8,25.7,0.258,"0.40%",0.4
"2273",88,"88KK01400342483638",4.9,29.3,26.8,0.303,"9.30%",9.3
"2274",88,"88KK01400342483638",4.93,26.9,28.8,0.3,"7.10%",7.1
"2275",88,"88KK01400342483638",4.86,30.7,30.1,0.353,"2.00%",2
"2276",88,"88KK01400342483638",4.91,21.4,20.8,0.172,"2.90%",2.9
"2277",88,"88KK01400342483638",4.58,37.7,35.9,0.487,"5.00%",5
"2278",88,"88KK01400342483638",4.93,33.2,31.5,0.405,"5.40%",5.4
"2279",88,"88KK01400342483638",4.91,26.1,25.5,0.257,"2.40%",2.4
"2280",88,"88KK01400342483638",4.9,26.9,23.3,0.242,"15.50%",15.5
"2281",88,"88KK01400342483638",4.9,26.6,25.4,0.26,"4.70%",4.7
"2282",88,"88KK01400342483638",4.9,24.1,24.9,0.231,"3.30%",3.3
"2283",88,"88KK01400342483638",4.9,26.9,23.3,0.242,"15.50%",15.5
"2284",88,"88KK01400342483638",4.9,26.6,25.4,0.26,"4.70%",4.7
"2285",88,"88KK01400342483638",4.9,24.1,24.9,0.231,"3.30%",3.3
"2286",88,"88KK01400342483638",4.92,26.2,24.9,0.252,"5.20%",5.2
"2287",88,"88KK01400342483638",4.89,28.5,27.8,0.304,"2.50%",2.5
"2288",88,"88KK01400342483638",4.93,27.1,28.5,0.299,"5.20%",5.2
"2289",88,"88KK01400342483638",4.98,24.3,24.9,0.237,"2.50%",2.5
"2290",88,"88KK01400342483638",4.82,29.2,29.6,0.327,"1.40%",1.4
"2291",88,"88KK01400342483638",4.93,26.6,24.7,0.255,"7.70%",7.7
"2292",88,"88KK01400342483638",4.93,31.3,31.9,0.387,"1.90%",1.9
"2293",88,"88KK01400342483638",4.94,29.9,31.7,0.368,"6.00%",6
"2294",88,"88KK01400342483638",4.9,24.1,24.7,0.229,"2.50%",2.5
"2295",88,"88KK01400342483638",4.9,21.7,19.8,0.166,"9.60%",9.6
"2296",88,"88KK01400342483638",4.98,29,27.8,0.315,"4.30%",4.3
"2297",88,"88KK01400342483638",4.91,24.8,24.3,0.232,"2.10%",2.1
"2298",88,"88KK01400342483638",4.9,24.1,24.7,0.229,"2.50%",2.5
"2299",88,"88KK01400342483638",4.9,21.7,19.8,0.166,"9.60%",9.6
"2300",88,"88KK01400342483638",4.98,29,27.8,0.315,"4.30%",4.3
"2301",88,"88KK01400342483638",4.91,24.8,24.3,0.232,"2.10%",2.1
"2302",89,"89CK294752483719",4.9,43.1,41.1,0.682,"4.90%",4.9
"2303",89,"89CK294752483719",4.87,24.8,24.7,0.234,"0.40%",0.4
"2304",89,"89CK294752483719",4.89,24.1,24.4,0.226,"1.20%",1.2
"2305",89,"89CK294752483719",4.89,17.1,17.1,0.112,"0.00%",0
"2306",89,"89CK294752483719",4.93,29,28.4,0.319,"2.10%",2.1
"2307",89,"89CK294752483719",4.91,19.4,19.1,0.143,"1.60%",1.6
"2308",89,"89CK294752483719",4.85,30.2,27.7,0.319,"9.00%",9
"2309",89,"89CK294752483719",4.88,30.2,28.7,0.332,"5.20%",5.2
"2310",89,"89CK294752483719",4.89,39.8,37.9,0.58,"5.00%",5
"2311",89,"89CK294752483719",4.88,20.3,17.6,0.138,"15.30%",15.3
"2312",89,"89CK294752483719",4.92,22.1,21.5,0.184,"2.80%",2.8
"2313",89,"89CK294752483719",4.9,21.1,21.2,0.172,"0.50%",0.5
"2314",89,"89CK294752483719",4.89,24.8,23,0.219,"7.80%",7.8
"2315",89,"89CK294752483719",4.9,31.1,30,0.359,"3.70%",3.7
"2316",89,"89CK294752483719",4.95,24.9,25.7,0.249,"3.20%",3.2
"2317",89,"89CK294752483719",4.88,24.2,22.6,0.21,"7.10%",7.1
"2318",89,"89CK294752483719",4.88,31.2,31.8,0.38,"1.90%",1.9
"2319",89,"89CK294752483719",4.9,20.8,20.9,0.167,"0.50%",0.5
"2320",89,"89CK294752483719",4.9,43.1,41.1,0.682,"4.90%",4.9
"2321",89,"89CK294752483719",4.87,24.8,24.7,0.234,"0.40%",0.4
"2322",89,"89CK294752483719",4.89,24.1,24.4,0.226,"1.20%",1.2
"2323",89,"89CK294752483719",4.89,17.1,17.1,0.112,"0.00%",0
"2324",89,"89CK294752483719",4.93,29,28.4,0.319,"2.10%",2.1
"2325",89,"89CK294752483719",4.91,19.4,19.1,0.143,"1.60%",1.6
"2326",89,"89CK294752483719",4.85,30.2,27.7,0.319,"9.00%",9
"2327",89,"89CK294752483719",4.88,30.2,28.7,0.332,"5.20%",5.2
"2328",89,"89CK294752483719",4.89,39.8,37.9,0.58,"5.00%",5
"2329",89,"89CK294752483719",4.88,20.3,17.6,0.138,"15.30%",15.3
"2330",89,"89CK294752483719",4.92,22.1,21.5,0.184,"2.80%",2.8
"2331",89,"89CK294752483719",4.9,21.1,21.2,0.172,"0.50%",0.5
